日期,开盘,最高,最低,收盘,成交量
2022-08-17,3663.1,3663.1,3632.9,3643.5,408586946
2022-08-18,3656.93,3676.95,3618.53,3647.48,326594817
2022-08-19,3668.4,3668.4,3638.78,3642.07,266415703
2022-08-22,3627.68,3643.81,3585.78,3612.18,280417094
2022-08-23,3630.62,3630.62,3570.29,3597.53,105927897
2022-08-24,3589.31,3637.29,3584.28,3589.16,107608268
2022-08-25,3584.51,3584.51,3548.93,3558.68,251384010
2022-08-26,3561.4,3587.37,3523.15,3560.53,152065313
2022-08-29,3586.78,3594.57,3556.74,3583.08,200284916
2022-08-30,3615.54,3615.54,3584.79,3610.19,137601793
2022-08-31,3666.88,3677.42,3598.71,3638.45,386122617
2022-09-01,3640.34,3641.31,3593.88,3608.52,257957171
2022-09-02,3600.64,3600.64,3565.62,3573.54,216233191
2022-09-05,3616.73,3650.44,3593.64,3608.74,295572202
2022-09-06,3621.9,3629.25,3563.64,3596.81,109187194
2022-09-07,3601.63,3649.07,3583.89,3596.06,388989185
2022-09-08,3656.13,3656.13,3575.25,3625.39,222526239
2022-09-09,3658.05,3658.05,3587.61,3632.24,264438619
2022-09-12,3625.13,3648.52,3596.06,3622.08,194907749
2022-09-13,3626.34,3647.96,3623.54,3626.31,423166444
2022-09-14,3672.47,3678.03,3618.63,3650.21,379066118
2022-09-15,3620.14,3653.71,3593.88,3615.9,434104080
2022-09-16,3596.99,3596.99,3583.32,3587.7,487955426
2022-09-19,3614.89,3641.36,3581.44,3593.06,396220835
2022-09-20,3595.47,3595.47,3583.21,3591.85,244506902
2022-09-21,3572.04,3572.04,3548.84,3563.03,482761509
2022-09-22,3558.67,3569.81,3531.98,3545.43,474561853
2022-09-23,3572.57,3598.91,3539.59,3559.87,121740704
2022-09-26,3594.12,3621.51,3547.14,3579.92,450615176
2022-09-27,3570.91,3570.91,3520.73,3556.98,184649515
2022-09-28,3560.72,3560.72,3485.4,3527.09,284091012
2022-09-29,3568.74,3578.45,3515.59,3553.28,268548027
2022-09-30,3578.49,3608.15,3563.86,3568.85,481469510
2022-10-03,3575.72,3580.54,3559.13,3564.55,326643546
2022-10-04,3577.78,3577.78,3510.42,3547.09,157416518
2022-10-05,3568.72,3568.72,3545.79,3553.41,184322587
2022-10-06,3574.17,3605.38,3545.09,3556.1,362103119
2022-10-07,3526.53,3567.55,3486.14,3520.96,420510062
2022-10-10,3547.44,3580.53,3526.28,3544.57,269129367
2022-10-11,3581.61,3587.26,3522.45,3551.69,484537118
2022-10-12,3571.77,3606.99,3548.17,3561.28,351089418
2022-10-13,3561.49,3577.82,3542.37,3552.99,447458850
2022-10-14,3605.24,3605.24,3574.85,3585.75,454435730
2022-10-17,3608.75,3634.22,3546.16,3586.23,108725635
2022-10-18,3624.77,3653.07,3587.94,3616.06,100807540
2022-10-19,3665.22,3699.19,3628.69,3650.0,288059559
2022-10-20,3668.06,3688.18,3635.14,3645.71,461369095
2022-10-21,3629.19,3658.16,3576.02,3627.28,285157233
2022-10-24,3657.95,3657.95,3614.04,3626.99,286394524
2022-10-25,3680.62,3680.62,3631.59,3645.37,385026866
2022-10-26,3614.78,3658.96,3584.21,3611.62,107955134
2022-10-27,3617.26,3630.21,3590.04,3596.41,330795935
2022-10-28,3630.27,3634.86,3591.67,3608.49,144169117
2022-10-31,3619.76,3622.74,3560.77,3606.5,396055651
2022-11-01,3622.36,3641.59,3597.17,3615.77,154092523
2022-11-02,3627.08,3658.38,3597.15,3607.52,130326468
2022-11-03,3652.69,3652.69,3617.16,3637.16,466288620
2022-11-04,3618.86,3663.47,3564.62,3610.1,200631525
2022-11-07,3651.07,3651.07,3586.75,3618.99,294312383
2022-11-08,3628.63,3647.99,3576.63,3626.51,364117253
2022-11-09,3664.44,3704.28,3656.94,3658.41,232364840
2022-11-10,3683.5,3710.5,3671.1,3678.03,292246672
2022-11-11,3717.47,3760.36,3656.31,3705.4,434576564
2022-11-14,3692.98,3698.59,3672.43,3692.01,115999674
2022-11-15,3669.32,3699.27,3649.75,3664.85,272514188
2022-11-16,3652.92,3652.92,3620.87,3629.81,255421156
2022-11-17,3639.67,3639.67,3603.88,3613.7,123452492
2022-11-18,3604.84,3630.19,3582.44,3585.91,439105760
2022-11-21,3618.42,3630.18,3567.5,3582.74,443968462
2022-11-22,3631.34,3650.62,3601.29,3604.54,157016244
2022-11-23,3597.67,3597.67,3535.97,3588.92,256011343
2022-11-24,3603.89,3620.52,3552.6,3594.03,231165264
2022-11-25,3655.72,3655.72,3606.43,3625.94,295734103
2022-11-28,3630.31,3649.26,3577.06,3616.97,344490858
2022-11-29,3598.78,3632.01,3550.11,3585.19,454162876
2022-11-30,3600.0,3625.61,3538.88,3592.44,351459570
2022-12-01,3606.79,3637.65,3568.55,3594.93,215629641
2022-12-02,3593.25,3638.18,3584.64,3592.61,398639064
2022-12-05,3588.48,3599.62,3542.67,3583.58,385414399
2022-12-06,3614.62,3655.22,3609.42,3611.89,361303102
2022-12-07,3631.13,3660.69,3570.89,3612.76,100324658
2022-12-08,3664.59,3685.82,3629.28,3639.48,475009833
2022-12-09,3673.37,3673.78,3638.78,3639.33,162203373
2022-12-12,3664.61,3671.13,3622.17,3637.66,223172336
2022-12-13,3684.55,3684.55,3647.54,3673.96,319519256
2022-12-14,3669.65,3669.82,3661.87,3663.21,408380093
2022-12-15,3660.39,3685.69,3625.89,3632.6,418530602
2022-12-16,3654.4,3654.4,3608.18,3637.72,339610132
2022-12-19,3620.08,3620.08,3601.63,3603.75,433030056
2022-12-20,3625.5,3639.82,3600.44,3625.2,274546186
2022-12-21,3620.45,3620.45,3572.35,3608.49,425565445
2022-12-22,3614.92,3639.95,3557.52,3592.75,202651693
2022-12-23,3586.21,3586.21,3530.85,3566.63,497737010
2022-12-26,3571.54,3606.16,3530.8,3562.43,463200664
2022-12-27,3602.66,3602.66,3528.72,3575.35,141556422
2022-12-28,3592.69,3607.68,3537.3,3559.17,373888087
2022-12-29,3591.18,3618.49,3579.78,3582.7,136817137
2022-12-30,3548.83,3561.68,3541.44,3547.32,311002273
2023-01-02,3569.68,3581.21,3491.57,3534.72,152821171
2023-01-03,3597.75,3597.75,3561.69,3562.73,189112614
2023-01-04,3555.0,3555.0,3520.94,3528.0,149893470
2023-01-05,3556.6,3560.32,3519.15,3539.88,387093649
2023-01-06,3589.25,3589.25,3524.87,3554.5,386897892
2023-01-09,3607.77,3629.75,3584.51,3588.65,390817797
2023-01-10,3596.71,3606.91,3557.28,3581.36,369362625
2023-01-11,3630.64,3630.64,3554.91,3598.58,134231233
2023-01-12,3589.84,3589.84,3512.58,3563.37,448877429
2023-01-13,3609.04,3636.53,3586.45,3593.93,256488976
2023-01-16,3584.42,3584.42,3569.98,3571.31,476236594
2023-01-17,3631.31,3649.46,3577.71,3604.77,173997100
2023-01-18,3581.91,3617.65,3569.12,3574.93,363719502
2023-01-19,3561.87,3592.55,3530.52,3545.22,216961895
2023-01-20,3550.26,3558.59,3481.54,3525.23,103482224
2023-01-23,3510.0,3523.2,3488.69,3494.87,315191006
2023-01-24,3501.93,3502.17,3450.75,3500.95,393957725
2023-01-25,3545.25,3553.33,3511.15,3517.14,472277286
2023-01-26,3534.14,3544.95,3480.12,3529.55,190370669
2023-01-27,3547.12,3552.87,3510.47,3529.99,191772809
2023-01-30,3522.76,3522.76,3455.84,3502.93,273565063
2023-01-31,3559.98,3578.99,3524.01,3533.91,424244292
2023-02-01,3572.89,3587.25,3557.3,3569.1,201917381
2023-02-02,3576.8,3615.72,3535.26,3563.26,449322011
2023-02-03,3591.53,3610.3,3540.18,3557.83,267282349
2023-02-06,3525.35,3565.06,3471.47,3522.39,428219368
2023-02-07,3529.73,3560.11,3512.96,3529.31,293691359
2023-02-08,3527.25,3537.8,3506.37,3524.93,172518396
2023-02-09,3572.84,3572.84,3525.47,3546.32,355788257
2023-02-10,3530.15,3546.77,3504.51,3520.83,115515969
2023-02-13,3543.29,3567.85,3510.58,3530.35,362037051
2023-02-14,3565.29,3598.62,3502.62,3555.52,294348217
2023-02-15,3550.36,3579.01,3497.71,3546.69,479741469
2023-02-16,3540.38,3579.13,3516.65,3537.97,251151179
2023-02-17,3555.03,3568.94,3527.05,3534.87,393968479
2023-02-20,3594.54,3594.54,3527.29,3559.8,327802290
2023-02-21,3596.12,3630.75,3541.6,3587.71,412785360
2023-02-22,3564.7,3577.02,3535.57,3560.26,482398267
2023-02-23,3603.73,3605.71,3563.62,3591.07,321939581
2023-02-24,3620.99,3660.44,3577.55,3614.8,220375589
2023-02-27,3613.83,3613.83,3582.47,3592.61,360301931
2023-02-28,3597.7,3627.36,3575.74,3595.48,346770963
2023-03-01,3646.66,3646.66,3615.76,3617.84,450026058
2023-03-02,3607.2,3612.59,3550.7,3601.86,256729972
2023-03-03,3628.12,3628.12,3572.67,3599.49,120811884
2023-03-06,3615.85,3639.56,3565.32,3600.18,194464904
2023-03-07,3590.87,3594.71,3564.1,3586.16,400357200
2023-03-08,3616.77,3616.81,3563.0,3611.95,248602397
2023-03-09,3605.71,3631.61,3555.37,3582.29,397119032
2023-03-10,3583.16,3613.73,3550.15,3573.76,188530118
2023-03-13,3599.08,3599.08,3523.12,3574.77,322631730
2023-03-14,3592.24,3595.13,3556.91,3578.45,234727706
2023-03-15,3631.94,3651.34,3579.39,3598.58,408211217
2023-03-16,3615.51,3631.08,3564.64,3581.16,456009636
2023-03-17,3614.85,3622.03,3533.15,3586.71,390627864
2023-03-20,3609.04,3656.84,3565.09,3608.28,285694601
2023-03-21,3604.62,3626.28,3552.39,3604.04,297686767
2023-03-22,3599.83,3619.92,3556.35,3572.9,460625192
2023-03-23,3574.6,3574.6,3553.26,3564.55,111687230
2023-03-24,3603.88,3603.88,3569.46,3576.47,138153910
2023-03-27,3582.29,3582.29,3501.56,3553.75,145496225
2023-03-28,3565.52,3583.41,3530.88,3551.75,213060173
2023-03-29,3573.66,3598.66,3546.44,3548.84,287720577
2023-03-30,3555.18,3555.18,3491.05,3537.76,389500833
2023-03-31,3547.76,3567.03,3509.27,3523.81,406724349
2023-04-03,3546.79,3555.65,3512.79,3515.35,428302254
2023-04-04,3508.86,3525.17,3464.26,3495.15,272044487
2023-04-05,3524.04,3530.17,3457.19,3500.39,449024903
2023-04-06,3555.95,3564.84,3512.79,3534.24,140566809
2023-04-07,3555.72,3560.39,3518.42,3543.8,485844485
2023-04-10,3568.92,3576.46,3532.94,3568.0,236130892
2023-04-11,3613.72,3613.72,3557.22,3596.75,153995158
2023-04-12,3637.45,3637.45,3581.45,3627.04,130807032
2023-04-13,3599.95,3606.71,3551.13,3591.49,322744450
2023-04-14,3581.53,3622.49,3573.5,3575.39,304018777
2023-04-17,3568.24,3568.24,3499.24,3550.13,122351239
2023-04-18,3578.97,3584.16,3524.1,3544.31,198570941
2023-04-19,3568.36,3579.75,3542.74,3565.9,238666337
2023-04-20,3601.31,3621.29,3548.58,3570.18,304020703
2023-04-21,3606.83,3606.83,3578.58,3597.63,401905879
2023-04-24,3618.42,3625.16,3561.88,3588.73,459576924
2023-04-25,3629.8,3635.22,3585.93,3598.8,168989624
2023-04-26,3591.3,3603.54,3527.51,3563.05,402211344
2023-04-27,3596.46,3622.75,3547.7,3569.62,212746475
2023-04-28,3579.17,3584.67,3556.71,3557.49,294529044
2023-05-01,3559.56,3586.05,3514.68,3547.42,306196190
2023-05-02,3535.49,3562.51,3515.09,3522.23,231911496
2023-05-03,3515.61,3529.64,3481.64,3505.78,274596513
2023-05-04,3497.67,3531.49,3468.14,3484.0,328119515
2023-05-05,3462.57,3480.74,3449.57,3457.33,171115627
2023-05-08,3473.66,3474.92,3446.51,3469.55,342803349
2023-05-09,3483.37,3512.58,3471.18,3478.33,187667652
2023-05-10,3490.84,3503.76,3455.16,3483.18,203305930
2023-05-11,3514.43,3527.72,3501.87,3508.9,306851485
2023-05-12,3515.44,3522.0,3468.8,3486.84,104587517
2023-05-15,3517.44,3561.7,3468.18,3515.4,432946686
2023-05-16,3508.53,3533.02,3458.16,3498.23,102854666
2023-05-17,3516.74,3516.74,3473.06,3482.08,477533210
2023-05-18,3467.21,3469.87,3416.76,3448.85,252447826
2023-05-19,3480.92,3489.98,3454.95,3466.34,473372343
2023-05-22,3448.59,3470.24,3434.27,3447.55,335418175
2023-05-23,3455.79,3475.87,3444.01,3449.23,435053845
2023-05-24,3443.81,3443.81,3403.11,3428.68,377677839
2023-05-25,3399.16,3420.43,3366.91,3395.9,244822989
2023-05-26,3384.57,3384.57,3366.77,3371.04,135945166
2023-05-29,3389.73,3422.63,3344.64,3372.65,208634455
2023-05-30,3414.05,3414.05,3389.06,3400.09,485932936
2023-05-31,3417.44,3435.81,3376.96,3410.99,408282767
2023-06-01,3423.4,3435.48,3391.58,3398.3,233699491
2023-06-02,3396.18,3424.73,3356.51,3386.89,400655801
2023-06-05,3422.07,3422.07,3385.43,3389.46,467952531
2023-06-06,3390.7,3415.25,3342.83,3370.02,459295542
2023-06-07,3372.41,3372.41,3318.6,3342.54,403202897
2023-06-08,3357.02,3366.18,3307.66,3327.1,420964530
2023-06-09,3314.61,3354.74,3284.85,3307.11,248413272
2023-06-12,3316.33,3362.03,3299.24,3312.38,443224859
2023-06-13,3329.7,3329.7,3303.08,3305.03,227699733
2023-06-14,3317.13,3336.39,3271.17,3298.36,319825530
2023-06-15,3301.86,3301.86,3280.46,3281.72,394389662
2023-06-16,3314.09,3331.3,3305.58,3306.59,160998363
2023-06-19,3298.85,3298.85,3245.16,3279.12,289986870
2023-06-20,3288.72,3302.64,3221.19,3266.85,107386581
2023-06-21,3291.4,3296.83,3223.58,3265.64,381602271
2023-06-22,3282.35,3295.03,3259.38,3265.23,143806345
2023-06-23,3265.08,3265.08,3227.25,3262.82,415474509
2023-06-26,3260.46,3260.46,3208.99,3242.98,136031258
2023-06-27,3237.19,3257.8,3177.93,3220.39,438707514
2023-06-28,3243.54,3257.3,3185.97,3222.62,239478208
2023-06-29,3236.96,3236.96,3184.3,3206.59,142135146
2023-06-30,3246.9,3263.06,3218.52,3232.97,486670590
2023-07-03,3241.71,3241.71,3225.12,3226.37,252848759
2023-07-04,3242.14,3242.14,3211.69,3215.06,376414312
2023-07-05,3205.61,3229.07,3163.56,3205.1,287886449
2023-07-06,3182.94,3210.55,3157.44,3178.42,480729310
2023-07-07,3196.94,3206.8,3161.71,3179.82,220809084
2023-07-10,3181.33,3185.72,3122.33,3166.79,334247804
2023-07-11,3172.96,3193.1,3139.65,3152.45,467492026
2023-07-12,3198.14,3206.71,3159.14,3177.46,218370370
2023-07-13,3194.44,3194.44,3129.4,3171.98,498436415
2023-07-14,3199.47,3199.47,3141.7,3182.41,497572893
2023-07-17,3209.41,3209.41,3163.13,3178.75,301702544
2023-07-18,3193.27,3217.71,3143.09,3186.25,474677980
2023-07-19,3228.06,3228.06,3156.42,3198.04,414361907
2023-07-20,3217.52,3229.59,3169.29,3197.03,220691241
2023-07-21,3198.21,3206.17,3184.44,3185.6,128070222
2023-07-24,3220.35,3234.88,3170.96,3197.99,356611992
2023-07-25,3218.66,3251.74,3207.38,3214.66,129230147
2023-07-26,3250.73,3262.79,3225.54,3245.97,135843389
2023-07-27,3230.25,3268.04,3189.65,3229.3,145474783
2023-07-28,3224.58,3253.18,3191.13,3219.24,393138546
2023-07-31,3266.94,3266.94,3236.64,3238.46,458938488
2023-08-01,3257.06,3257.06,3201.05,3237.94,200558782
2023-08-02,3247.61,3261.39,3186.1,3223.48,290377758
2023-08-03,3224.06,3235.98,3205.59,3221.9,495630563
2023-08-04,3235.24,3240.6,3203.6,3226.87,324858495
2023-08-07,3219.99,3220.08,3166.67,3197.96,189354813
2023-08-08,3195.87,3217.62,3183.85,3189.21,157822015
2023-08-09,3188.7,3188.7,3135.46,3175.6,302080105
2023-08-10,3176.94,3176.94,3122.92,3160.75,203123778
2023-08-11,3216.17,3226.1,3146.25,3191.96,494864389
2023-08-14,3199.44,3231.14,3171.82,3190.38,118382180
2023-08-15,3239.1,3239.1,3198.15,3208.29,122897668
2023-08-16,3212.41,3212.41,3158.44,3185.59,364950566
2023-08-17,3231.97,3243.66,3171.23,3206.38,466822934
2023-08-18,3221.6,3221.6,3178.09,3194.17,464277126
2023-08-21,3240.1,3240.1,3178.54,3208.19,271900349
2023-08-22,3196.64,3224.52,3161.02,3186.62,413864439
2023-08-23,3186.01,3203.38,3150.06,3162.94,393784190
2023-08-24,3209.61,3209.61,3171.04,3181.99,282189508
2023-08-25,3193.4,3217.62,3138.28,3179.22,446175160
2023-08-28,3224.25,3224.25,3184.27,3204.37,368712405
2023-08-29,3244.87,3244.87,3181.34,3217.4,161918641
2023-08-30,3239.99,3261.89,3225.59,3227.71,198947812
2023-08-31,3219.87,3219.87,3194.43,3210.15,390036994
2023-09-01,3257.36,3257.36,3232.56,3233.44,388925072
2023-09-04,3241.29,3242.3,3218.64,3237.01,134956310
2023-09-05,3298.55,3299.49,3254.07,3268.1,131786955
2023-09-06,3299.48,3299.48,3260.19,3268.5,253652877
2023-09-07,3273.55,3298.45,3248.37,3260.53,331829532
2023-09-08,3277.4,3302.09,3238.81,3260.94,309227737
2023-09-11,3274.25,3281.23,3231.12,3254.96,159488335
2023-09-12,3273.95,3273.95,3229.13,3264.02,366137275
2023-09-13,3276.31,3276.31,3243.67,3247.53,139757728
2023-09-14,3234.01,3244.02,3187.92,3220.45,260932961
2023-09-15,3222.82,3229.12,3183.96,3209.5,142682054
2023-09-18,3198.49,3198.49,3160.11,3177.84,476433626
2023-09-19,3219.85,3226.9,3141.4,3188.01,162647664
2023-09-20,3200.3,3200.3,3131.78,3175.21,410457564
2023-09-21,3184.56,3184.56,3146.17,3160.14,181083685
2023-09-22,3153.56,3189.96,3130.08,3148.52,261531088
2023-09-25,3152.85,3152.85,3114.0,3124.16,479351284
2023-09-26,3142.76,3155.22,3107.64,3134.73,346283262
2023-09-27,3171.77,3171.77,3130.59,3158.48,176384310
2023-09-28,3157.3,3158.94,3084.3,3129.58,253563719
2023-09-29,3154.99,3168.27,3109.18,3133.16,167151416
2023-10-02,3188.06,3188.06,3159.45,3160.6,265933870
2023-10-03,3141.11,3169.66,3088.74,3134.78,409030144
2023-10-04,3123.9,3123.9,3076.13,3104.68,287852023
2023-10-05,3138.22,3138.22,3105.05,3130.64,163724379
2023-10-06,3126.89,3140.63,3106.83,3121.59,165558431
2023-10-09,3141.52,3148.02,3099.78,3130.69,295381735
2023-10-10,3166.58,3179.61,3109.63,3153.03,296034730
2023-10-11,3177.91,3216.21,3127.13,3170.44,221620956
2023-10-12,3220.37,3220.37,3168.76,3189.0,187243391
2023-10-13,3206.18,3217.43,3179.38,3183.04,125364474
2023-10-16,3194.51,3223.34,3166.8,3182.24,348983738
2023-10-17,3182.62,3219.96,3145.89,3178.17,387291671
2023-10-18,3168.37,3195.04,3126.57,3152.3,328817610
2023-10-19,3144.1,3160.68,3088.06,3134.64,349193284
2023-10-20,3133.73,3133.73,3108.01,3108.67,413963980
2023-10-23,3147.9,3149.93,3103.5,3117.05,334718517
2023-10-24,3127.75,3127.75,3075.97,3102.19,431805853
2023-10-25,3126.96,3135.96,3102.96,3118.63,466253674
2023-10-26,3163.11,3163.11,3129.95,3148.0,495016343
2023-10-27,3155.12,3159.73,3108.28,3125.55,178161840
2023-10-30,3165.19,3174.95,3135.32,3135.76,211443931
2023-10-31,3159.41,3159.41,3105.34,3142.82,264779877
2023-11-01,3150.79,3180.31,3120.88,3141.27,419619066
2023-11-02,3179.92,3188.24,3146.47,3166.96,277196787
2023-11-03,3220.69,3220.69,3191.23,3197.61,177801211
2023-11-06,3210.7,3210.7,3174.47,3187.19,391828607
2023-11-07,3219.43,3235.38,3186.88,3188.97,246181907
2023-11-08,3216.64,3235.86,3188.47,3195.96,329692754
2023-11-09,3236.21,3266.89,3211.28,3225.13,460669376
2023-11-10,3244.34,3264.61,3234.88,3239.9,490260716
2023-11-13,3240.57,3252.96,3178.06,3209.53,175322229
2023-11-14,3187.42,3217.73,3143.32,3185.41,499228896
2023-11-15,3195.29,3197.1,3142.14,3169.45,143302944
2023-11-16,3225.68,3243.94,3184.6,3200.36,459983159
2023-11-17,3209.74,3228.8,3171.66,3190.49,213245409
2023-11-20,3213.69,3215.1,3206.24,3212.91,143236166
2023-11-21,3252.46,3252.46,3231.19,3235.62,326122351
2023-11-22,3226.94,3237.53,3199.69,3209.7,223041371
2023-11-23,3227.1,3264.83,3189.43,3220.87,419668454
2023-11-24,3225.73,3225.73,3186.59,3199.51,254224600
2023-11-27,3239.85,3242.17,3203.41,3221.35,215549711
2023-11-28,3204.25,3204.25,3186.12,3200.79,342267886
2023-11-29,3193.3,3193.3,3168.71,3180.72,215878915
2023-11-30,3203.75,3203.75,3177.9,3180.08,253379693
2023-12-01,3172.68,3182.71,3147.83,3166.18,338801809
2023-12-04,3163.88,3175.78,3125.69,3156.49,249782773
2023-12-05,3187.92,3224.88,3163.18,3178.12,337645073
2023-12-06,3163.99,3165.49,3127.21,3153.22,374665605
2023-12-07,3193.63,3221.02,3169.8,3174.24,257672219
2023-12-08,3193.65,3193.82,3175.31,3178.42,148395313
2023-12-11,3203.49,3215.61,3184.61,3196.24,331528559
2023-12-12,3227.38,3231.75,3186.72,3210.25,146444832
2023-12-13,3194.56,3194.56,3143.67,3180.85,256827359
2023-12-14,3165.72,3177.76,3120.65,3156.87,458559025
2023-12-15,3185.71,3206.36,3164.07,3174.71,259227710
2023-12-18,3196.3,3225.29,3171.85,3184.19,181027088
2023-12-19,3218.33,3253.06,3185.59,3212.66,155451619
2023-12-20,3239.99,3240.52,3221.93,3232.44,143425535
2023-12-21,3284.14,3297.58,3241.99,3260.96,251138738
2023-12-22,3301.64,3319.42,3245.03,3273.23,233663858
2023-12-25,3295.05,3299.82,3238.74,3284.12,252116648
2023-12-26,3328.33,3335.45,3256.92,3300.65,396324649
2023-12-27,3303.07,3309.69,3262.71,3287.87,469510325
2023-12-28,3322.25,3322.25,3281.11,3318.09,280666399
2023-12-29,3375.72,3382.93,3307.45,3345.94,289490000
2024-01-01,3356.71,3356.71,3335.99,3338.23,283831620
